-116.92428187142373,32.873465791777363,1878574,300339214,2009CAIRS12162518,NONFED,ST-CACDF,ST/C&L,USCAMVU,Monte Vista Unit,CAMVU,CDF - Monte Vista Unit,223784,006370,,WILLOW 5,,,,,,2009,2009-06-18T00:00:00.000Z,169,1539,2,Equipment Use,,,,0.01,A,32.873461,-116.92427,13,STATE OR PRIVATE,CA,,,
-118.963911467346023,35.851993003759944,1878575,300339215,2009CAIRS12147289,NONFED,ST-CACDF,ST/C&L,USCATUU,Tulare Unit,CATUU,Tulare Unit,231544,000148,,WHITE,,,,,,2009,2009-05-31T00:00:00.000Z,151,1945,9,Miscellaneous,,,,6,B,35.851988,-118.963899,13,STATE OR PRIVATE,CA,,,
-123.875219749276113,40.264604018786571,1878576,300339216,2009CAIRS12145685,NONFED,ST-CACDF,ST/C&L,USCAHUU,Humboldt-Del Norte Unit,CAHUU,Humboldt-Del Norte Unit,201780,002844,,MYERS 2,,,,,,2009,2009-05-24T00:00:00.000Z,144,0358,13,Missing/Undefined,,,,0.25,A,40.264599,-123.875206,13,STATE OR PRIVATE,CA,,,
-124.215154024794231,41.766908088980998,1878577,300339217,2009CAIRS11256743,NONFED,ST-CACDF,ST/C&L,USCAHUU,Humboldt-Del Norte Unit,CAHUU,Humboldt-Del Norte Unit,204552,000670,,WILLOW,,,,,,2009,2009-02-04T00:00:00.000Z,35,1515,7,Arson,,,,0.1,A,41.766903,-124.21514,13,STATE OR PRIVATE,CA,,,
-122.586716398146791,39.066800034994735,1878578,300339218,2009CAIRS12186838,NONFED,ST-CACDF,ST/C&L,USCALNU,Sonoma-Lake Napa Unit,CALNU,Sonoma-Lake Napa Unit,224439,004268,,IRIS,,,,,,2009,2009-06-27T00:00:00.000Z,178,1838,13,Missing/Undefined,,,,0.25,A,39.066795,-122.586703,13,STATE OR PRIVATE,CA,,,
-122.436275313242518,38.572462007634719,1878579,300339219,2009CAIRS12162657,NONFED,ST-CACDF,ST/C&L,USCALNU,Sonoma-Lake Napa Unit,CALNU,Sonoma-Lake Napa Unit,225978,004136,,PUC COLLEGE ANGWIN,,,,,,2009,2009-06-23T00:00:00.000Z,174,2247,9,Miscellaneous,,,,0.01,A,38.572457,-122.436262,13,STATE OR PRIVATE,CA,,,
-123.102292482963108,39.132076999533247,1878580,300339224,2009CAIRS11246138,NONFED,ST-CACDF,ST/C&L,USCAMEU,Mendocino Unit,CAMEU,Mendocino Unit,235146,000397,,ROCK 9,,,,,,2009,2009-01-18T00:00:00.000Z,18,1353,13,Missing/Undefined,2009-01-18T00:00:00.000Z,18,1500,1,B,39.132072,-123.102279,13,STATE OR PRIVATE,CA,,,
-123.390911567817852,39.45626000076706,1878581,300339225,2009CAIRS12009926,NONFED,ST-CACDF,ST/C&L,USCAMEU,Mendocino Unit,CAMEU,Mendocino Unit,218944,003158,,ORIOLE DR / ORIOLE CT,,,,,,2009,2009-05-08T00:00:00.000Z,128,1420,5,Debris Burning,2009-05-08T00:00:00.000Z,128,1453,0.1,A,39.456255,-123.390898,13,STATE OR PRIVATE,CA,,,
-123.766057597510269,39.271017957290951,1878582,300339227,2009CAIRS12144245,NONFED,ST-CACDF,ST/C&L,USCAMEU,Mendocino Unit,CAMEU,Mendocino Unit,216563,003869,,LITTLE 5,,,,,,2009,2009-06-02T00:00:00.000Z,153,1712,5,Debris Burning,2009-06-02T00:00:00.000Z,153,1800,0.25,A,39.271013,-123.766044,13,STATE OR PRIVATE,CA,,,
-124.111645823388415,40.544209017991605,1878583,300339229,2009CAIRS12208967,NONFED,ST-CACDF,ST/C&L,USCAHUU,Humboldt-Del Norte Unit,CAHUU,Humboldt-Del Norte Unit,231307,003678,,RIVER BAR RD  FORTUNA,,,,,,2009,2009-06-27T00:00:00.000Z,178,1412,9,Miscellaneous,,,,0.01,A,40.544204,-124.111632,12,MUNICIPAL/LOCAL,CA,,,
